Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784317083,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1784317084,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1784317085,20,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1784317086,30,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1784317087,40,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1784317088,50,,Aggregated,0.000000,0.000000,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,3,0,4900,4810.631527604225,4658.156541991048,4917.576332925819,242638.33333333334
1784317089,60,,Aggregated,0.000000,0.000000,5000,5300,5400,5400,5500,5600,5600,5600,5600,5600,5600,12,0,5000,5115.543593642845,4658.156541991048,5605.866875033826,249623.83333333334
1784317090,70,,Aggregated,0.000000,0.000000,5100,5300,5400,5500,5600,5900,5900,5900,5900,5900,5900,15,0,5100,5177.150513782787,4658.156541991048,5896.237208042294,250310.8
1784317091,80,,Aggregated,1.500000,0.000000,5400,5600,5900,6000,7000,7000,7000,7000,7000,7000,7000,20,0,5300,5483.306339429691,4658.156541991048,7001.989790936932,256299.35
1784317092,90,,Aggregated,2.000000,0.000000,5900,6100,6200,6200,7000,7100,7200,7200,7200,7200,7200,32,0,5900,5789.395533731295,4658.156541991048,7202.450416982174,259107.78125
1784317093,100,,Aggregated,2.000000,0.000000,6000,6100,6300,6600,7000,7100,7200,7200,7200,7200,7200,40,0,6000,5901.773558239802,4658.156541991048,7202.450416982174,256471.45
1784317094,100,,Aggregated,3.222222,0.000000,6000,6200,6300,6600,6900,7000,7200,7200,7200,7200,7200,41,0,6000,5925.1318484766225,4658.156541991048,7202.450416982174,256306.21951219512
1784317095,100,,Aggregated,3.600000,0.000000,6100,6600,6600,7000,7200,7500,7800,7800,7800,7800,7800,47,0,6100,6117.531655948273,4658.156541991048,7770.372375031002,255733.63829787233
1784317096,100,,Aggregated,4.000000,0.000000,6200,6900,7200,7300,7800,8100,8200,8200,8200,8200,8200,56,0,6200,6389.21064283308,4658.156541991048,8221.670625032857,255829.44642857142
1784317097,100,,Aggregated,4.400000,0.000000,6600,7200,7700,8000,8400,8900,8900,9000,9000,9000,9000,65,0,6600,6697.709214717795,4658.156541991048,8969.678541063331,255397.76923076922
1784317098,100,,Aggregated,5.300000,0.000000,6900,7700,8200,8400,8900,9000,9500,9600,9600,9600,9600,73,0,6900,6951.17744402035,4658.156541991048,9644.254707964137,255044.39726027398
1784317099,100,,Aggregated,5.800000,0.000000,7100,8000,8400,8600,9300,9600,9600,9900,9900,9900,9900,78,0,7000,7120.801665021691,4658.156541991048,9862.218167050742,254943.92307692306
1784317100,100,,Aggregated,6.800000,0.000000,7100,8000,8500,8700,9500,9600,10000,11000,11000,11000,11000,80,0,7100,7201.24395777093,4658.156541991048,10501.054333057255,254999.5
1784317101,100,,Aggregated,6.600000,0.000000,7200,8300,8700,9000,9600,11000,11000,11000,11000,11000,11000,85,0,7200,7431.706911726746,4658.156541991048,11433.533875038847,254882.02352941176
1784317102,100,,Aggregated,6.500000,0.000000,7600,8600,9300,9600,11000,11000,12000,12000,12000,12000,12000,94,0,7500,7825.187058477821,4658.156541991048,12048.820374999195,254638.22340425532
1784317103,100,,Aggregated,6.600000,0.000000,7700,8700,9500,10000,11000,12000,12000,13000,13000,13000,13000,98,0,7700,7990.1572499573895,4658.156541991048,12524.374958011322,255006.806122449
1784317104,100,,Aggregated,6.200000,0.000000,8200,9400,11000,11000,12000,12000,13000,13000,13000,13000,13000,108,0,8100,8403.311992646195,4658.156541991048,12934.994791983627,254812.80555555556
1784317105,100,,Aggregated,6.000000,0.000000,8400,10000,11000,12000,13000,13000,14000,14000,14000,14000,14000,119,0,8400,8867.800912107616,4658.156541991048,13953.609999967739,254608.05042016806
1784317106,100,,Aggregated,6.300000,0.000000,8500,11000,11000,12000,13000,13000,14000,14000,14000,14000,14000,121,0,8500,8952.18978338771,4658.156541991048,14041.29779106006,254403.73553719008
1784317107,100,,Aggregated,7.000000,0.000000,8600,11000,12000,12000,13000,14000,15000,15000,15000,15000,15000,124,0,8500,9098.731831975108,4658.156541991048,15147.971499944106,254658.00806451612
1784317108,100,,Aggregated,6.600000,0.000000,8900,11000,12000,13000,14000,15000,15000,16000,16000,16000,16000,130,0,8700,9393.993481377569,4658.156541991048,15967.78341603931,254793.88461538462
1784317109,100,,Aggregated,6.300000,0.000000,9000,11000,12000,13000,15000,16000,16000,16000,16000,16000,16000,137,0,9000,9742.348351847231,4658.156541991048,16407.270291936584,254599.38686131386
1784317110,100,,Aggregated,6.000000,0.000000,9500,12000,13000,14000,15000,16000,17000,17000,17000,17000,17000,145,0,9500,10090.305980987814,4658.156541991048,17298.820000025444,254445.44137931033
1784317111,100,,Aggregated,6.000000,0.000000,9600,12000,13000,15000,16000,16000,16000,17000,17000,17000,17000,152,0,9600,10333.726293532987,4658.156541991048,17298.820000025444,254084.0855263158
1784317112,100,,Aggregated,6.100000,0.000000,11000,13000,14000,15000,16000,16000,16000,17000,17000,17000,17000,159,0,11000,10558.333993138915,4658.156541991048,17298.820000025444,253867.5849056604
1784317113,100,,Aggregated,6.500000,0.000000,11000,13000,15000,15000,16000,16000,16000,17000,17000,17000,17000,163,0,11000,10685.385319220753,4658.156541991048,17298.820000025444,254316.39877300613
1784317114,100,,Aggregated,6.600000,0.000000,11000,13000,15000,15000,16000,16000,16000,17000,17000,17000,17000,168,0,11000,10846.171740773743,4658.156541991048,17298.820000025444,254454.9107142857
1784317115,100,,Aggregated,6.400000,0.000000,11000,13000,15000,15000,16000,16000,17000,17000,17000,17000,17000,173,0,11000,11008.055537289703,4658.156541991048,17427.72058409173,254631.12138728323
1784317116,100,,Aggregated,6.300000,0.000000,11000,14000,15000,16000,16000,17000,17000,18000,18000,18000,18000,180,0,11000,11242.342861300696,4658.156541991048,17860.433624940924,254803.80555555556
1784317117,100,,Aggregated,5.800000,0.000000,12000,15000,16000,16000,16000,17000,17000,18000,18000,18000,18000,188,0,12000,11445.005190123413,4658.156541991048,17860.433624940924,254392.88829787233
1784317118,100,,Aggregated,5.700000,0.000000,12000,15000,16000,16000,16000,17000,17000,18000,18000,18000,18000,193,0,12000,11560.763311494562,4658.156541991048,17860.433624940924,254480.74093264248
