Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784316893,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1784316894,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1784316895,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1784316896,15,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1784316897,20,,Aggregated,0.000000,0.000000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,2,0,3600,3787.2759999590926,3567.1042079338804,4007.447791984305,244937.5
1784316898,25,,Aggregated,0.000000,0.000000,4000,4100,4300,4300,4300,4300,4300,4300,4300,4300,4300,7,0,4000,4021.3208391297876,3567.1042079338804,4305.216333013959,251523.2857142857
1784316899,30,,Aggregated,0.250000,0.000000,4100,4200,4300,4300,4900,4900,4900,4900,4900,4900,4900,10,0,4000,4130.545016599353,3567.1042079338804,4902.859417023137,252003.0
1784316900,35,,Aggregated,1.000000,0.000000,4200,4300,4600,4800,4800,4900,4900,4900,4900,4900,4900,14,0,4200,4265.789187430138,3567.1042079338804,4902.859417023137,251474.7857142857
1784316901,40,,Aggregated,1.500000,0.000000,4300,4600,4800,4800,4900,5000,5000,5000,5000,5000,5000,17,0,4300,4354.9386372392555,3567.1042079338804,5012.546083074994,250010.23529411765
1784316902,45,,Aggregated,1.714286,0.000000,4400,4800,4900,5000,5300,5800,5800,5800,5800,5800,5800,21,0,4400,4576.485718245663,3567.1042079338804,5840.99179203622,250516.0
1784316903,50,,Aggregated,2.000000,0.000000,4800,5100,5500,5500,5800,5900,6000,6000,6000,6000,6000,27,0,4800,4806.492728414014,3567.1042079338804,5960.958917043172,253481.55555555556
1784316904,50,,Aggregated,2.000000,0.000000,5200,5500,5800,5800,6000,6000,6400,6400,6400,6400,6400,36,0,5100,5042.555868117941,3567.1042079338804,6408.929917030036,252775.88888888888
1784316905,50,,Aggregated,2.400000,0.000000,5400,5800,5900,5900,6000,6100,6400,6400,6400,6400,6400,44,0,5300,5200.970058758024,3567.1042079338804,6408.929917030036,250992.20454545456
1784316906,50,,Aggregated,3.300000,0.000000,5600,5800,5900,5900,6100,6400,6400,6500,6500,6500,6500,52,0,5500,5326.125596970087,3567.1042079338804,6497.25108302664,250776.5
1784316907,50,,Aggregated,3.900000,0.000000,5700,5900,5900,6000,6300,6400,6400,6500,6500,6500,6500,57,0,5700,5392.374203254452,3567.1042079338804,6497.25108302664,250464.40350877194
1784316908,50,,Aggregated,4.700000,0.000000,5800,5900,6000,6100,6400,6700,6800,7000,7000,7000,7000,62,0,5800,5500.846494670822,3567.1042079338804,6991.801792057231,250266.74193548388
1784316909,50,,Aggregated,5.500000,0.000000,5800,6000,6300,6400,6700,6800,7100,7400,7400,7400,7400,69,0,5800,5635.8566757483895,3567.1042079338804,7391.943749971688,251167.8115942029
1784316910,50,,Aggregated,5.300000,0.000000,5900,6000,6400,6500,6800,7000,7400,7500,7500,7500,7500,72,0,5800,5697.925357094694,3567.1042079338804,7542.146917083301,251350.95833333334
1784316911,50,,Aggregated,5.600000,0.000000,5900,6300,6700,6800,7500,7700,8500,8900,8900,8900,8900,80,0,5900,5917.857925532735,3567.1042079338804,8894.877999904566,251947.125
1784316912,50,,Aggregated,5.900000,0.000000,6000,6500,6900,7300,7600,8200,8500,8900,8900,8900,8900,88,0,6000,6086.289500008041,3567.1042079338804,8894.877999904566,251375.4659090909
1784316913,50,,Aggregated,6.100000,0.000000,6000,6700,7300,7400,7700,8200,8500,8900,8900,8900,8900,94,0,6000,6182.469122348343,3567.1042079338804,8894.877999904566,250930.7340425532
1784316914,50,,Aggregated,6.100000,0.000000,6100,6800,7400,7500,7800,8200,8500,8900,8900,8900,8900,99,0,6100,6256.425864057323,3567.1042079338804,8894.877999904566,251026.57575757575
1784316915,50,,Aggregated,6.900000,0.000000,6300,7200,7500,7600,8000,8400,8500,8600,8900,8900,8900,107,0,6300,6399.121540884714,3567.1042079338804,8894.877999904566,250561.3551401869
1784316916,50,,Aggregated,6.600000,0.000000,6500,7300,7500,7600,8000,8500,8600,8800,8900,8900,8900,115,0,6500,6478.0763148482,3567.1042079338804,8894.877999904566,250068.53043478262
1784316917,50,,Aggregated,6.500000,0.000000,6600,7300,7500,7700,8100,8400,8600,8800,8900,8900,8900,121,0,6600,6525.056438012557,3567.1042079338804,8894.877999904566,250152.54545454544
1784316918,50,,Aggregated,6.300000,0.000000,6700,7400,7500,7700,8200,8400,8600,8800,8900,8900,8900,125,0,6700,6556.726745323278,3567.1042079338804,8894.877999904566,250546.216
